URL,Response Code,News Error,Detected,Category,Platform,Last crawled
http://trip.ee/content/rootsi/sihtkoht/eesti,404,,5/25/16,Not found,Smartphone,5/27/16
http://trip.ee/content/ameerika-%C3%BChendriigid/category/rubriigid/reisivaluuta,404,,4/20/16,Not found,Smartphone,4/22/16
http://trip.ee/content/holland/taxonomy/term/332,404,,6/24/16,Not found,Smartphone,6/26/16
http://trip.ee/node/73930,404,,6/27/16,Not found,Smartphone,6/27/16
http://trip.ee/content/rootsi/category/rubriigid/hinnad-kohapeal,404,,4/29/16,Not found,Smartphone,5/1/16
http://trip.ee/content/prantsusmaa/taxonomy/term/579,404,,6/9/16,Not found,Smartphone,6/11/16
http://trip.ee/content/austraalia/taxonomy/term/387,404,,7/5/16,Not found,Smartphone,7/6/16
http://trip.ee/content/new-york/sihtkoht/filipiinid,404,,6/24/16,Not found,Smartphone,6/26/16
http://trip.ee/content/austraalia/taxonomy/term/386,404,,6/24/16,Not found,Smartphone,6/26/16
http://trip.ee/content/hispaania/taxonomy/term/330,404,,5/30/16,Not found,Smartphone,5/31/16
http://trip.ee/content/gruusia/taxonomy/term/428,404,,7/3/16,Not found,Smartphone,7/5/16
http://trip.ee/content/kreeta/taxonomy/term/428,404,,6/9/16,Not found,Smartphone,6/11/16
http://trip.ee/content/kreeta/taxonomy/term/311,404,,6/9/16,Not found,Smartphone,6/11/16
http://trip.ee/content/itaalia/taxonomy/term/315,404,,6/24/16,Not found,Smartphone,6/26/16
http://trip.ee/content/kreeta/taxonomy/term/579,404,,6/24/16,Not found,Smartphone,6/26/16
http://trip.ee/content/suurbritannia/taxonomy/term/459,404,,6/28/16,Not found,Smartphone,6/29/16
http://trip.ee/content/filipiinid/taxonomy/term/595,404,,6/22/16,Not found,Smartphone,6/24/16
http://trip.ee/content/kreeta/category/rubriigid/inimesed,404,,6/24/16,Not found,Smartphone,6/26/16
http://trip.ee/content/k%C3%BCsimus/taxonomy/term/321,404,,6/24/16,Not found,Smartphone,6/26/16
http://trip.ee/content/filipiinid/category/reisistiilid/pulmareis,404,,6/24/16,Not found,Smartphone,6/26/16
http://trip.ee/content/filipiinid/taxonomy/term/5,404,,6/23/16,Not found,Smartphone,6/24/16
http://trip.ee/content/filipiinid/taxonomy/term/3,404,,6/13/16,Not found,Smartphone,6/18/16
http://trip.ee/content/filipiinid/category/reisistiilid/rongireis,404,,6/23/16,Not found,Smartphone,6/24/16
http://trip.ee/content/austraalia-ja-okeaania/taxonomy/term/354,404,,6/24/16,Not found,Smartphone,6/26/16
http://trip.ee/content/kreeta/taxonomy/term/341,404,,6/24/16,Not found,Smartphone,6/26/16
http://trip.ee/content/filipiinid/taxonomy/term/8,404,,6/23/16,Not found,Smartphone,6/24/16
http://trip.ee/content/filipiinid/category/reisistiilid/lihtsalt-puhkusereis,404,,6/23/16,Not found,Smartphone,6/24/16
http://trip.ee/content/aasia/taxonomy/term/364,404,,6/24/16,Not found,Smartphone,6/26/16
http://trip.ee/content/austraalia-ja-okeaania/taxonomy/term/426,404,,6/24/16,Not found,Smartphone,6/26/16
http://trip.ee/content/k%C3%BCsimus/taxonomy/term/325,404,,6/24/16,Not found,Smartphone,6/26/16
http://trip.ee/content/rootsi/category/reisistiilid/h-lega-reis,404,,6/9/16,Not found,Smartphone,6/10/16
http://trip.ee/content/filipiinid/category/reisistiilid/sukeldumisreis,404,,6/23/16,Not found,Smartphone,6/24/16
http://trip.ee/content/kreeka/taxonomy/term/438,404,,6/24/16,Not found,Smartphone,6/25/16
http://trip.ee/content/aafrika/taxonomy/term/337,404,,5/25/16,Not found,Smartphone,5/25/16
http://trip.ee/content/ameerika-%C3%BChendriigid/taxonomy/term/1030,404,,6/28/16,Not found,Smartphone,6/29/16
http://trip.ee/node/80961,404,,6/25/16,Not found,Smartphone,6/25/16
http://trip.ee/content/filipiinid/category/reisistiilid/lastega-reis,404,,6/13/16,Not found,Smartphone,6/18/16
http://trip.ee/content/ameerika-%C3%BChendriigid/taxonomy/term/321,404,,5/23/16,Not found,Smartphone,5/23/16
http://trip.ee/content/taani/category/reisistiilid/rongireis,404,,5/23/16,Not found,Smartphone,5/25/16
http://trip.ee/content/ameerika-%C3%BChendriigid/taxonomy/term/330,404,,6/1/16,Not found,Smartphone,6/2/16
http://trip.ee/content/saksamaa/category/rubriigid/reisiideed,404,,6/7/16,Not found,Smartphone,6/9/16
http://trip.ee/content/saksamaa/taxonomy/term/341,404,,6/7/16,Not found,Smartphone,6/9/16
http://trip.ee/content/saksamaa/taxonomy/term/404,404,,6/7/16,Not found,Smartphone,6/9/16
http://trip.ee/content/saksamaa/sihtkoht/aasia,404,,6/7/16,Not found,Smartphone,6/9/16
http://trip.ee/content/sveits/sihtkoht/euroopa,404,,4/15/16,Not found,Smartphone,7/3/16
http://trip.ee/crss/node/22633,404,,7/3/16,Not found,Smartphone,7/4/16
http://trip.ee/content/hispaania/taxonomy/term/585,404,,6/24/16,Not found,Smartphone,6/25/16
http://trip.ee/content/suurbritannia/taxonomy/term/361,404,,7/2/16,Not found,Smartphone,7/2/16
http://trip.ee/content/kreeta/category/reisistiilid/mbermaailmareis,404,,6/24/16,Not found,Smartphone,6/25/16
http://trip.ee/content/kreeta/category/reisistiilid/auto-motoreis,404,,6/24/16,Not found,Smartphone,6/25/16
http://trip.ee/content/kreeta/category/reisistiilid/h-lega-reis,404,,6/24/16,Not found,Smartphone,6/25/16
http://trip.ee/content/euroopa/taxonomy/term/451,404,,6/24/16,Not found,Smartphone,6/25/16
http://trip.ee/content/kreeta/category/reisistiilid/bussireis,404,,6/24/16,Not found,Smartphone,6/25/16
http://trip.ee/content/kreeta/sihtkoht/aafrika,404,,6/24/16,Not found,Smartphone,6/25/16
http://trip.ee/node/13581,404,,4/29/16,Not found,Smartphone,4/29/16
http://trip.ee/content/k%C3%BCsimus/taxonomy/term/451,404,,4/16/16,Not found,Smartphone,4/18/16
http://trip.ee/content/kambod%C5%BEa/taxonomy/term/341,404,,4/21/16,Not found,Smartphone,4/22/16
http://trip.ee/node/5412/atom/feed,404,,7/2/16,Not found,Smartphone,7/4/16
http://trip.ee/content/p%C3%B5hja-ameerika/category/rubriigid/reisiideed,404,,4/25/16,Not found,Smartphone,4/26/16
http://trip.ee/content/pohja-ameerika/category/reisistiilid/pulmareis,404,,7/7/16,Not found,Smartphone,7/8/16
http://trip.ee/content/p%C3%B5hja-ameerika/category/reisistiilid/h-lega-reis,404,,4/25/16,Not found,Smartphone,4/26/16
http://trip.ee/content/p%C3%B5hja-ameerika/taxonomy/term/491,404,,4/25/16,Not found,Smartphone,4/26/16
http://trip.ee/content/malaisia/taxonomy/term/521,404,,4/22/16,Not found,Smartphone,4/24/16
http://trip.ee/content/malaisia/taxonomy/term/768,404,,4/22/16,Not found,Smartphone,4/24/16
http://trip.ee/content/p%C3%B5hja-ameerika/category/reisistiilid/auto-motoreis,404,,4/25/16,Not found,Smartphone,4/26/16
http://trip.ee/content/p%C3%B5hja-ameerika/taxonomy/term/768,404,,4/25/16,Not found,Smartphone,4/26/16
http://trip.ee/content/holland/taxonomy/term/386,404,,7/9/16,Not found,Smartphone,7/11/16
http://trip.ee/content/malaisia/category/reisistiilid/toidu-joogireis,404,,4/22/16,Not found,Smartphone,4/24/16
http://trip.ee/content/v-ida-jalgrattareis-gruusias.html,404,,7/7/16,Not found,Smartphone,7/7/16
http://trip.ee/node/69336,404,,6/19/16,Not found,Smartphone,6/19/16
http://trip.ee/lendude_sooduspakkumised/rss?tid2=484&s=Naine&a=4&tid=741,404,,6/29/16,Not found,Smartphone,7/1/16
http://trip.ee/content/kusimus/sihtkoht/filipiinid,404,,5/31/16,Not found,Smartphone,6/1/16
http://trip.ee/content/norra/taxonomy/term/426,404,,6/24/16,Not found,Smartphone,6/26/16
http://trip.ee/content/portugal/taxonomy/term/1244,404,,5/25/16,Not found,Smartphone,5/26/16
http://trip.ee/content/kreeta/category/reisistiilid/seljakotireis,404,,6/24/16,Not found,Smartphone,6/26/16
http://trip.ee/content/k%C3%BCsimus/taxonomy/term/404,404,,6/24/16,Not found,Smartphone,6/26/16
http://trip.ee/content/kreeta/taxonomy/term/521,404,,6/24/16,Not found,Smartphone,6/26/16
http://trip.ee/content/saksamaa/sihtkoht/tai,404,,6/25/16,Not found,Smartphone,6/25/16
http://trip.ee/content/malaisia/sihtkoht/tai,404,,5/23/16,Not found,Smartphone,5/24/16
http://trip.ee/content/california/taxonomy/term/488,404,,6/24/16,Not found,Smartphone,6/26/16
http://trip.ee/content/kreeta/category/reisistiilid/lihtsalt-puhkusereis,404,,6/24/16,Not found,Smartphone,6/26/16
http://trip.ee/content/malaisia/taxonomy/term/1625,404,,5/23/16,Not found,Smartphone,5/24/16
http://trip.ee/content/kreeta/taxonomy/term/7,404,,6/24/16,Not found,Smartphone,6/26/16
http://trip.ee/content/barcelona/category/rubriigid/reisikorraldajad-ja-b-rood,404,,6/29/16,Not found,Smartphone,6/30/16
http://trip.ee/content/california/category/rubriigid/hinnad-kohapeal,404,,6/24/16,Not found,Smartphone,6/26/16
http://trip.ee/content/kreeta/taxonomy/term/595,404,,6/24/16,Not found,Smartphone,6/26/16
http://trip.ee/node/80243,404,,7/3/16,Not found,Smartphone,7/3/16
http://trip.ee/content/kreeta/sihtkoht/aasia,404,,6/24/16,Not found,Smartphone,6/26/16
http://trip.ee/content/maroko/category/reisistiilid/lastega-reis,404,,6/24/16,Not found,Smartphone,6/26/16
http://trip.ee/content/disneyland-paris-v-rbab-kevad-suve-hooajaks-le-500-inimese-kasuta-v-imalust-ka-sina-ja-kutsu,404,,6/29/16,Not found,Smartphone,6/29/16
http://trip.ee/content/austraalia/taxonomy/term/444,404,,5/25/16,Not found,Smartphone,5/26/16
http://trip.ee/content/kreeka/category/rubriigid/reisivarustus,404,,6/25/16,Not found,Smartphone,6/27/16
http://trip.ee/content/kreeta/category/reisistiilid/laevareis,404,,6/24/16,Not found,Smartphone,6/26/16
http://trip.ee/content/maroko/taxonomy/term/579,404,,6/27/16,Not found,Smartphone,6/28/16
http://trip.ee/content/saksamaa/sihtkoht/aafrika,404,,6/24/16,Not found,Smartphone,6/25/16
http://trip.ee/content/rootsi/sihtkoht/tai,404,,4/13/16,Not found,Smartphone,4/16/16
http://trip.ee/content/filipiinid/taxonomy/term/341,404,,6/24/16,Not found,Smartphone,6/26/16
http://trip.ee/content/soome/category/rubriigid/lendamine-ja-lennufirmad/lendude-soodukad,404,,6/14/16,Not found,Smartphone,6/18/16
http://trip.ee/content/hispaania/taxonomy/term/315,404,,4/12/16,Not found,Smartphone,4/16/16
http://trip.ee/content/kreeka/taxonomy/term/341,404,,6/22/16,Not found,Smartphone,6/23/16
http://trip.ee/content/kreeta/taxonomy/term/819,404,,6/23/16,Not found,Smartphone,6/24/16
http://trip.ee/content/kreeta/taxonomy/term/768,404,,6/23/16,Not found,Smartphone,6/24/16
http://trip.ee/content/inglismaa/taxonomy/term/426,404,,6/27/16,Not found,Smartphone,6/28/16
http://trip.ee/content/prantsusmaa/taxonomy/term/455,404,,6/30/16,Not found,Smartphone,7/2/16
http://trip.ee/crss/term/3,404,,6/27/16,Not found,Smartphone,6/28/16
http://trip.ee/content/helsingi/taxonomy/term/434,404,,5/25/16,Not found,Smartphone,5/27/16
http://trip.ee/content/new-york/category/reisistiilid/rongireis,404,,6/30/16,Not found,Smartphone,7/2/16
http://trip.ee/content/new-york/taxonomy/term/768,404,,6/30/16,Not found,Smartphone,7/2/16
http://trip.ee/content/malaisia/taxonomy/term/491,404,,4/16/16,Not found,Smartphone,4/18/16
http://trip.ee/content/malta/category/rubriigid/reisi-maja,404,,4/16/16,Not found,Smartphone,4/18/16
http://trip.ee/crss/node/66420,404,,6/13/16,Not found,Smartphone,6/18/16
http://trip.ee/content/hispaania/taxonomy/term/577,404,,6/27/16,Not found,Smartphone,6/28/16
http://trip.ee/content/malaisia/category/reisistiilid/mbermaailmareis,404,,4/17/16,Not found,Smartphone,4/18/16
http://trip.ee/content/kreeta/taxonomy/term/491,404,,6/9/16,Not found,Smartphone,6/12/16
http://trip.ee/lendude_sooduspakkumised/rss?a=5&tid=305,404,,6/26/16,Not found,Smartphone,6/29/16
http://trip.ee/content/new-york/taxonomy/term/819,404,,7/2/16,Not found,Smartphone,7/3/16
http://trip.ee/content/hispaania/taxonomy/term/382,404,,5/23/16,Not found,Smartphone,5/25/16
http://trip.ee/user/7308160,404,,6/27/16,Not found,Smartphone,7/4/16
http://trip.ee/content/euroopa/category/rubriigid/reisivaluuta,404,,5/31/16,Not found,Smartphone,6/2/16
http://trip.ee/content/saksamaa/category/reisistiilid/suusareis,404,,6/24/16,Not found,Smartphone,6/26/16
http://trip.ee/content/malaisia/category/reisistiilid/kultuurireis,404,,5/24/16,Not found,Smartphone,5/25/16
http://trip.ee/content/new-york/taxonomy/term/434,404,,6/24/16,Not found,Smartphone,6/26/16
http://trip.ee/content/portugal/taxonomy/term/320,404,,4/26/16,Not found,Smartphone,4/27/16
http://trip.ee/content/malaisia/category/reisistiilid/h-lega-reis,404,,5/22/16,Not found,Smartphone,5/24/16
http://trip.ee/content/taani/taxonomy/term/1244,404,,5/24/16,Not found,Smartphone,5/25/16
http://trip.ee/content/dominikaani-vabariik/taxonomy/term/311,404,,6/24/16,Not found,Smartphone,6/26/16
http://trip.ee/content/california/category/reisistiilid/rongireis,404,,7/5/16,Not found,Smartphone,7/7/16
http://trip.ee/content/ameerika-%C3%BChendriigid/taxonomy/term/4424,404,,6/24/16,Not found,Smartphone,6/26/16
http://trip.ee/content/aafrika/taxonomy/term/318,404,,6/24/16,Not found,Smartphone,6/26/16
http://trip.ee/content/austraalia-ja-okeaania/taxonomy/term/321,404,,4/16/16,Not found,Smartphone,4/17/16
http://trip.ee/content/euroopa/category/rubriigid/reisiraamatud,404,,6/24/16,Not found,Smartphone,6/26/16
http://trip.ee/content/saksamaa/taxonomy/term/336,404,,6/7/16,Not found,Smartphone,6/9/16
http://trip.ee/content/kreeta/category/reisistiilid/pulmareis,404,,6/24/16,Not found,Smartphone,6/26/16
http://trip.ee/content/saksamaa/category/reisistiilid/luksusreis,404,,5/25/16,Not found,Smartphone,5/26/16
http://trip.ee/content/new-york/category/reisistiilid/lihtsalt-puhkusereis,404,,6/24/16,Not found,Smartphone,6/26/16
http://trip.ee/content/pohja-ameerika/category/reisistiilid/suusareis,404,,7/2/16,Not found,Smartphone,7/2/16
http://trip.ee/content/kreeta/taxonomy/term/8,404,,6/9/16,Not found,Smartphone,6/11/16
http://trip.ee/content/norra/taxonomy/term/455,404,,5/24/16,Not found,Smartphone,5/26/16
http://trip.ee/content/kreeta/category/reisistiilid/toidu-joogireis,404,,6/9/16,Not found,Smartphone,6/11/16
http://trip.ee/content/pohja-ameerika/taxonomy/term/3,404,,7/2/16,Not found,Smartphone,7/4/16
http://trip.ee/content/p%C3%B5hja-ameerika/category/rubriigid/reisikorraldajad-ja-b-rood,404,,6/24/16,Not found,Smartphone,6/26/16
http://trip.ee/content/kreeta/taxonomy/term/351,404,,6/24/16,Not found,Smartphone,6/26/16
http://trip.ee/content/itaalia/taxonomy/term/504,404,,7/5/16,Not found,Smartphone,7/6/16
http://trip.ee/content/kreeta/category/rubriigid/reisivaluuta,404,,6/9/16,Not found,Smartphone,6/11/16
http://trip.ee/content/new-york/category/reisistiilid/suusareis,404,,6/24/16,Not found,Smartphone,6/26/16
http://trip.ee/content/hurghada/category/rubriigid/lendamine-ja-lennufirmad,404,,6/9/16,Not found,Smartphone,6/11/16
http://trip.ee/content/kreeta/category/reisistiilid/lastega-reis,404,,6/24/16,Not found,Smartphone,6/26/16
http://trip.ee/content/kreeta/category/reisistiilid/rongireis,404,,6/9/16,Not found,Smartphone,6/11/16
http://trip.ee/content/kreeta/sihtkoht/euroopa,404,,6/9/16,Not found,Smartphone,6/11/16
http://trip.ee/content/kreeta/taxonomy/term/5,404,,6/9/16,Not found,Smartphone,6/11/16
http://trip.ee/content/maroko/sihtkoht/aasia,404,,6/9/16,Not found,Smartphone,6/11/16
http://trip.ee/content/california/category/rubriigid/reisidokumendid,404,,6/24/16,Not found,Smartphone,6/26/16
http://trip.ee/content/soome/taxonomy/term/452,404,,6/29/16,Not found,Smartphone,6/30/16
http://trip.ee/content/kreeta/category/reisistiilid/ostureis,404,,6/9/16,Not found,Smartphone,6/11/16
http://trip.ee/content/kreeta/taxonomy/term/1522,404,,6/9/16,Not found,Smartphone,6/11/16
http://trip.ee/content/malaisia/category/reisistiilid/suusareis,404,,6/24/16,Not found,Smartphone,6/26/16
http://trip.ee/content/new-york/category/reisistiilid/laevareis,404,,7/5/16,Not found,Smartphone,7/6/16
http://trip.ee/content/inglismaa/sihtkoht/filipiinid,404,,6/1/16,Not found,Smartphone,6/2/16
http://trip.ee/content/kreeka/category/rubriigid/lendamine-ja-lennufirmad/lendude-soodukad,404,,6/24/16,Not found,Smartphone,6/26/16
http://trip.ee/content/bulgaaria/taxonomy/term/426,404,,6/24/16,Not found,Smartphone,6/26/16
http://trip.ee/content/new-york/taxonomy/term/5,404,,6/24/16,Not found,Smartphone,6/26/16
http://trip.ee/content/norra/category/rubriigid/lendamine-ja-lennufirmad/lendude-soodukad,404,,6/6/16,Not found,Smartphone,6/8/16
http://trip.ee/content/kreeta/category/reisistiilid/sukeldumisreis,404,,6/24/16,Not found,Smartphone,6/26/16
http://trip.ee/content/ameerika-%C3%BChendriigid/taxonomy/term/411,404,,6/29/16,Not found,Smartphone,7/1/16
http://trip.ee/content/new-york/category/reisistiilid/luksusreis,404,,6/24/16,Not found,Smartphone,6/26/16
http://trip.ee/content/kreeta/category/rubriigid/reisi-maja,404,,6/24/16,Not found,Smartphone,6/26/16
http://trip.ee/content/new-york/category/reisistiilid/pulmareis,404,,7/6/16,Not found,Smartphone,7/8/16
http://trip.ee/content/inglismaa/sihtkoht/tai,404,,6/24/16,Not found,Smartphone,6/24/16
http://trip.ee/content/kreeta/taxonomy/term/488,404,,6/24/16,Not found,Smartphone,6/26/16
http://trip.ee/content/california/taxonomy/term/7,404,,6/24/16,Not found,Smartphone,6/26/16
http://trip.ee/content/malaisia/category/reisistiilid/luksusreis,404,,6/24/16,Not found,Smartphone,6/26/16
http://trip.ee/content/kreeta/category/reisistiilid/kultuurireis,404,,6/24/16,Not found,Smartphone,6/26/16
http://trip.ee/content/itaalia/taxonomy/term/327,404,,6/22/16,Not found,Smartphone,6/24/16
http://trip.ee/user/4970,404,,6/23/16,Not found,Smartphone,6/24/16
http://trip.ee/content/saksamaa/category/reisistiilid/pulmareis,404,,6/24/16,Not found,Smartphone,6/26/16
http://trip.ee/content/hispaania/taxonomy/term/404,404,,6/24/16,Not found,Smartphone,6/24/16
http://trip.ee/content/london/taxonomy/term/1030,404,,6/24/16,Not found,Smartphone,6/26/16
http://trip.ee/content/new-york/category/reisistiilid/auto-motoreis,404,,7/5/16,Not found,Smartphone,7/6/16
http://trip.ee/content/pohja-ameerika/taxonomy/term/351,404,,6/23/16,Not found,Smartphone,7/3/16
http://trip.ee/content/kreeta/taxonomy/term/6,404,,6/24/16,Not found,Smartphone,6/26/16
http://trip.ee/content/maroko/category/reisistiilid/bussireis,404,,6/24/16,Not found,Smartphone,6/26/16
http://trip.ee/content/kreeta/taxonomy/term/3,404,,6/24/16,Not found,Smartphone,6/26/16
http://trip.ee/content/maroko/category/reisistiilid/suusareis,404,,6/24/16,Not found,Smartphone,6/26/16
http://trip.ee/content/kreeta/taxonomy/term/4368,404,,6/24/16,Not found,Smartphone,6/26/16
http://trip.ee/content/maroko/taxonomy/term/819,404,,6/24/16,Not found,Smartphone,6/26/16
http://trip.ee/content/maroko/category/reisistiilid/seljakotireis,404,,6/24/16,Not found,Smartphone,6/26/16
http://trip.ee/content/malaisia/taxonomy/term/4368,404,,6/24/16,Not found,Smartphone,6/26/16
http://trip.ee/content/kreeta/category/reisistiilid/luksusreis,404,,6/24/16,Not found,Smartphone,6/26/16
http://trip.ee/content/austraalia/taxonomy/term/321,404,,7/5/16,Not found,Smartphone,7/6/16
http://trip.ee/content/taani/taxonomy/term/455,404,,6/24/16,Not found,Smartphone,6/24/16
http://trip.ee/content/saksamaa/taxonomy/term/521,404,,5/23/16,Not found,Smartphone,5/24/16
http://trip.ee/content/saksamaa/sihtkoht/euroopa,404,,5/23/16,Not found,Smartphone,5/24/16
http://trip.ee/content/saksamaa/taxonomy/term/488,404,,5/23/16,Not found,Smartphone,5/24/16
http://trip.ee/content/ameerika-%C3%BChendriigid/category/rubriigid/tripee,404,,6/24/16,Not found,Smartphone,6/24/16
http://trip.ee/content/saksamaa/taxonomy/term/337,404,,5/23/16,Not found,Smartphone,5/24/16
http://trip.ee/content/malaisia/taxonomy/term/311,404,,4/16/16,Not found,Smartphone,4/20/16
http://trip.ee/content/helsingi/taxonomy/term/310,404,,5/25/16,Not found,Smartphone,5/28/16
http://trip.ee/content/holland/category/rubriigid/inimesed,404,,6/9/16,Not found,Smartphone,6/9/16
http://trip.ee/content/kreeta/category/reisistiilid/suusareis,404,,6/13/16,Not found,Smartphone,6/18/16
http://trip.ee/content/lufthansa/lufthansa-helsingist.html-2,404,,6/26/16,Not found,Smartphone,6/26/16
http://trip.ee/crss/node/65846,404,,6/14/16,Not found,Smartphone,6/18/16
http://trip.ee/node/taxonomy/term/405,404,,4/20/16,Not found,Smartphone,4/22/16
http://trip.ee/content/malaisia/taxonomy/term/488,404,,5/26/16,Not found,Smartphone,5/27/16
http://trip.ee/content/bali/sihtkoht/filipiinid,404,,4/18/16,Not found,Smartphone,4/20/16
http://trip.ee/crss/node/65941,404,,7/2/16,Not found,Smartphone,7/3/16
http://trip.ee/crss/node/66621,404,,7/2/16,Not found,Smartphone,7/3/16
http://trip.ee/crss/node/68583,404,,7/2/16,Not found,Smartphone,7/3/16
http://trip.ee/content/airasia/airasia-soodukas.html,404,,6/26/16,Not found,Smartphone,6/26/16
http://trip.ee/node/80117,404,,7/2/16,Not found,Smartphone,7/2/16
http://trip.ee/content/hispaania/taxonomy/term/540,404,,5/29/16,Not found,Smartphone,5/31/16
http://trip.ee/content/pohja-ameerika/category/rubriigid/reisiideed,404,,6/29/16,Not found,Smartphone,6/29/16
http://trip.ee/content/pohja-ameerika/category/reisistiilid/seljakotireis,404,,7/2/16,Not found,Smartphone,7/2/16
http://trip.ee/crss/node/67578,404,,6/27/16,Not found,Smartphone,6/28/16
http://trip.ee/content/dominikaani-vabariik/taxonomy/term/459,404,,7/6/16,Not found,Smartphone,7/8/16
http://trip.ee/content/rootsi/taxonomy/term/409,404,,4/29/16,Not found,Smartphone,5/1/16
http://trip.ee/content/norra/taxonomy/term/404,404,,6/6/16,Not found,Smartphone,6/8/16
http://trip.ee/crss/node/68000,404,,6/27/16,Not found,Smartphone,6/28/16
http://trip.ee/content/saksamaa/taxonomy/term/3,404,,5/22/16,Not found,Smartphone,5/24/16
http://trip.ee/content/saksamaa/taxonomy/term/491,404,,5/22/16,Not found,Smartphone,5/24/16
http://trip.ee/crss/node/67864,404,,6/26/16,Not found,Smartphone,6/28/16
http://trip.ee/content/saksamaa/category/reisistiilid/toidu-joogireis,404,,5/22/16,Not found,Smartphone,5/24/16
http://trip.ee/content/klm/klm-liitus-varssavis-hinnas%C3%B5tta.html,404,,6/23/16,Not found,Smartphone,6/23/16
http://trip.ee/content/barcelona/taxonomy/term/595,404,,6/24/16,Not found,Smartphone,6/25/16
http://trip.ee/lendude_sooduspakkumised/rss?tid=567&tid2=557&s=Naine,404,,6/23/16,Not found,Smartphone,6/24/16
http://trip.ee/content/saksamaa/taxonomy/term/315,404,,6/24/16,Not found,Smartphone,6/25/16
http://trip.ee/content/taani/category/rubriigid/reisidokumendid,404,,6/24/16,Not found,Smartphone,6/25/16
http://trip.ee/content/filipiinid/taxonomy/term/351,404,,6/24/16,Not found,Smartphone,6/26/16
http://trip.ee/content/malaisia/category/rubriigid/reisikorraldajad-ja-b-rood,404,,6/24/16,Not found,Smartphone,6/25/16
http://trip.ee/content/kambod%C5%BEa/category/reisistiilid/mbermaailmareis,404,,4/21/16,Not found,Smartphone,4/22/16
http://trip.ee/content/kambod%C5%BEa/category/reisistiilid/kultuurireis,404,,4/21/16,Not found,Smartphone,4/22/16
http://trip.ee/content/barcelona/taxonomy/term/341,404,,4/24/16,Not found,Smartphone,4/26/16
http://trip.ee/node/81147,404,,7/9/16,Not found,Smartphone,7/9/16
http://trip.ee/content/kambod%C5%BEa/taxonomy/term/521,404,,4/21/16,Not found,Smartphone,4/22/16
http://trip.ee/content/kambod%C5%BEa/taxonomy/term/4368,404,,4/21/16,Not found,Smartphone,4/22/16
http://trip.ee/content/barcelona/category/rubriigid/reisivaluuta,404,,4/24/16,Not found,Smartphone,4/26/16
http://trip.ee/content/kambod%C5%BEa/taxonomy/term/819,404,,4/21/16,Not found,Smartphone,4/22/16
http://trip.ee/content/malta/taxonomy/term/351,404,,4/16/16,Not found,Smartphone,4/18/16
http://trip.ee/content/barcelona/sihtkoht/euroopa,404,,4/24/16,Not found,Smartphone,4/26/16
http://trip.ee/content/malta/sihtkoht/filipiinid,404,,4/16/16,Not found,Smartphone,4/18/16
http://trip.ee/content/kambod%C5%BEa/category/reisistiilid/rongireis,404,,4/21/16,Not found,Smartphone,4/22/16
http://trip.ee/content/itaalia/taxonomy/term/305,404,,4/17/16,Not found,Smartphone,4/18/16
http://trip.ee/content/kreeka/sihtkoht/eesti,404,,5/18/16,Not found,Smartphone,5/19/16
http://trip.ee/content/kusimus/category/rubriigid/reisivaluuta,404,,5/31/16,Not found,Smartphone,6/1/16
http://trip.ee/content/portugal/category/reisistiilid/lihtsalt-puhkusereis,404,,6/24/16,Not found,Smartphone,6/26/16
http://trip.ee/content/barcelona/category/reisistiilid/seljakotireis,404,,4/29/16,Not found,Smartphone,4/30/16
http://trip.ee/content/taani/taxonomy/term/488,404,,6/24/16,Not found,Smartphone,6/26/16
http://trip.ee/content/k%C3%BCpros/taxonomy/term/306,404,,7/3/16,Not found,Smartphone,7/4/16
http://trip.ee/content/maroko/taxonomy/term/525,404,,6/30/16,Not found,Smartphone,7/1/16
http://trip.ee/content/p%C3%B5hja-ameerika/category/reisistiilid/laevareis,404,,6/24/16,Not found,Smartphone,6/26/16
http://trip.ee/content/portugal/category/rubriigid/hinnad-kohapeal,404,,5/25/16,Not found,Smartphone,5/26/16
http://trip.ee/content/inglismaa/taxonomy/term/525,404,,5/29/16,Not found,Smartphone,5/30/16
http://trip.ee/content/helsingi/taxonomy/term/305,404,,6/24/16,Not found,Smartphone,6/26/16
http://trip.ee/content/p%C3%B5hja-ameerika/category/reisistiilid/bussireis,404,,6/24/16,Not found,Smartphone,6/26/16
http://trip.ee/content/inglismaa/taxonomy/term/386,404,,6/29/16,Not found,Smartphone,7/1/16
http://trip.ee/content/malaisia/taxonomy/term/341,404,,6/24/16,Not found,Smartphone,6/26/16
http://trip.ee/content/p%C3%B5hja-ameerika/category/reisistiilid/ostureis,404,,6/24/16,Not found,Smartphone,6/25/16
http://trip.ee/content/malaisia/taxonomy/term/318,404,,6/24/16,Not found,Smartphone,6/26/16
http://trip.ee/content/dominikaani-vabariik/category/reisistiilid/lastega-reis,404,,6/24/16,Not found,Smartphone,6/26/16
http://trip.ee/content/venemaa/sihtkoht/tai,404,,6/24/16,Not found,Smartphone,6/25/16
http://trip.ee/user/7505,404,,6/22/16,Not found,Smartphone,7/11/16
http://trip.ee/content/hurghada/taxonomy/term/342,404,,6/23/16,Not found,Smartphone,6/24/16
http://trip.ee/content/austraalia/taxonomy/term/338,404,,6/24/16,Not found,Smartphone,6/26/16
http://trip.ee/content/austraalia/taxonomy/term/292,404,,6/23/16,Not found,Smartphone,6/24/16
